CompanyKey,CompanyName,CompanySize,Primary_Industry,Headquarters_LocationKey,Stock_Ticker,Website_URL,AI_Maturity_Level,Annual_Revenue_USD,Employee_Count,Founding_Year,Is_Public
1313,Company 1313 Inc.,"10,001+",Education,727,NYB,http://www.company1313.com,Exploiter,9031641302,55743,2008,True
1314,Company 1314 Inc.,1001-5000,Finance,352,OYB,http://www.company1314.com,Exploiter,32754414400,137963,1962,True
1315,Company 1315 Inc.,"5001-10,000",Media,529,PYB,http://www.company1315.com,Explorer,67092247676,102703,1992,False
1316,Company 1316 Inc.,"10,001+",Manufacturing,492,QYB,http://www.company1316.com,Explorer,12578766195,46867,1984,False
1317,Company 1317 Inc.,"10,001+",Technology,71,RYB,http://www.company1317.com,Explorer,25322423881,9410,2003,True
1318,Company 1318 Inc.,"10,001+",Media,55,SYB,http://www.company1318.com,Exploiter,10384350927,2986,1999,True
1319,Company 1319 Inc.,"5001-10,000",Manufacturing,42,TYB,http://www.company1319.com,Exploiter,87543421862,196460,1963,False
1320,Company 1320 Inc.,51-200,Retail,95,UYB,http://www.company1320.com,Leader,46934684495,33215,2005,True
1321,Company 1321 Inc.,51-200,Education,298,VYB,http://www.company1321.com,Exploiter,86923153805,6669,1994,True
1322,Company 1322 Inc.,201-500,Media,998,WYB,http://www.company1322.com,Explorer,67839386042,19405,1977,True
1323,Company 1323 Inc.,1001-5000,Technology,925,XYB,http://www.company1323.com,Exploiter,62343152860,82697,2012,False
1324,Company 1324 Inc.,"5001-10,000",Media,846,YYB,http://www.company1324.com,Exploiter,83602026040,78894,1969,True
1325,Company 1325 Inc.,201-500,Transportation,934,ZYB,http://www.company1325.com,Leader,54073553061,145724,1983,True
1326,Company 1326 Inc.,201-500,Technology,343,AZB,http://www.company1326.com,Explorer,35922308396,135724,1994,False
1327,Company 1327 Inc.,201-500,Healthcare,477,BZB,http://www.company1327.com,Explorer,95762785233,150870,2016,True
1328,Company 1328 Inc.,"10,001+",Retail,721,CZB,http://www.company1328.com,Leader,36312370305,195162,1954,False
1329,Company 1329 Inc.,1001-5000,Retail,422,DZB,http://www.company1329.com,Exploiter,7817972886,56064,2005,True
1330,Company 1330 Inc.,"5001-10,000",Media,512,EZB,http://www.company1330.com,Exploiter,8756754322,86470,1987,True
1331,Company 1331 Inc.,"10,001+",Healthcare,608,FZB,http://www.company1331.com,Explorer,89878362752,14570,1974,True
1332,Company 1332 Inc.,"10,001+",Media,643,GZB,http://www.company1332.com,Exploiter,16694975985,193689,1968,False
1333,Company 1333 Inc.,"10,001+",Media,969,HZB,http://www.company1333.com,Explorer,28372681075,185995,1990,True
1334,Company 1334 Inc.,"5001-10,000",Healthcare,793,IZB,http://www.company1334.com,Exploiter,32122241206,51010,1978,True
1335,Company 1335 Inc.,201-500,Manufacturing,604,JZB,http://www.company1335.com,Explorer,15444847797,22933,1976,True
1336,Company 1336 Inc.,"10,001+",Transportation,864,KZB,http://www.company1336.com,Explorer,94395125624,70687,2016,False
1337,Company 1337 Inc.,"5001-10,000",Transportation,655,LZB,http://www.company1337.com,Explorer,63527958193,127079,1965,False
1338,Company 1338 Inc.,51-200,Manufacturing,259,MZB,http://www.company1338.com,Explorer,20222581394,130925,2003,False
1339,Company 1339 Inc.,"5001-10,000",Transportation,263,NZB,http://www.company1339.com,Exploiter,25763859329,65454,1993,True
1340,Company 1340 Inc.,201-500,Technology,146,OZB,http://www.company1340.com,Explorer,59628789275,88604,1953,True
1341,Company 1341 Inc.,51-200,Education,544,PZB,http://www.company1341.com,Explorer,77397434698,114242,1996,False
1342,Company 1342 Inc.,1001-5000,Retail,743,QZB,http://www.company1342.com,Leader,42466914231,155413,2009,True
1343,Company 1343 Inc.,"5001-10,000",Healthcare,712,RZB,http://www.company1343.com,Exploiter,36069078026,83318,1953,False
1344,Company 1344 Inc.,201-500,Retail,280,SZB,http://www.company1344.com,Explorer,88402570433,12166,1963,False
1345,Company 1345 Inc.,"5001-10,000",Retail,281,TZB,http://www.company1345.com,Leader,95598542962,190693,1978,True
1346,Company 1346 Inc.,"10,001+",Media,494,UZB,http://www.company1346.com,Exploiter,79515227606,17908,2007,False
1347,Company 1347 Inc.,501-1000,Education,93,VZB,http://www.company1347.com,Explorer,93484145979,37295,2008,False
1348,Company 1348 Inc.,"10,001+",Manufacturing,296,WZB,http://www.company1348.com,Exploiter,47536915940,149977,2006,True
1349,Company 1349 Inc.,"5001-10,000",Transportation,488,XZB,http://www.company1349.com,Leader,94764217037,126798,1959,False
1350,Company 1350 Inc.,1-50,Transportation,575,YZB,http://www.company1350.com,Leader,74236045054,197827,1982,True
1351,Company 1351 Inc.,1001-5000,Manufacturing,351,ZZB,http://www.company1351.com,Explorer,10341183522,57410,2019,False
1352,Company 1352 Inc.,1001-5000,Manufacturing,361,AAC,http://www.company1352.com,Explorer,76117008750,190362,1971,False
1353,Company 1353 Inc.,"10,001+",Manufacturing,555,BAC,http://www.company1353.com,Leader,70510085550,137999,1955,False
1354,Company 1354 Inc.,"5001-10,000",Education,982,CAC,http://www.company1354.com,Explorer,97083961562,13826,1973,False
1355,Company 1355 Inc.,1-50,Technology,499,DAC,http://www.company1355.com,Leader,2712066360,168961,1969,False
1356,Company 1356 Inc.,51-200,Education,392,EAC,http://www.company1356.com,Leader,63832930185,69971,1963,True
1357,Company 1357 Inc.,1-50,Retail,242,FAC,http://www.company1357.com,Exploiter,42487031820,177858,1983,False
1358,Company 1358 Inc.,1001-5000,Technology,809,GAC,http://www.company1358.com,Exploiter,98032930211,193275,1973,True
1359,Company 1359 Inc.,"10,001+",Healthcare,912,HAC,http://www.company1359.com,Exploiter,60119271175,133511,1951,True
1360,Company 1360 Inc.,1001-5000,Education,542,IAC,http://www.company1360.com,Leader,27541374042,74224,2015,False
1361,Company 1361 Inc.,1001-5000,Manufacturing,643,JAC,http://www.company1361.com,Leader,71424365816,193965,2001,True
1362,Company 1362 Inc.,501-1000,Media,176,KAC,http://www.company1362.com,Exploiter,25590042075,198199,2006,True
1363,Company 1363 Inc.,"5001-10,000",Healthcare,657,LAC,http://www.company1363.com,Exploiter,86894002258,85137,1951,False
1364,Company 1364 Inc.,"10,001+",Transportation,776,MAC,http://www.company1364.com,Explorer,23090557839,82823,2013,True
1365,Company 1365 Inc.,"10,001+",Healthcare,935,NAC,http://www.company1365.com,Leader,71330071752,69726,1998,False
1366,Company 1366 Inc.,1-50,Technology,198,OAC,http://www.company1366.com,Exploiter,84499857568,11660,1993,False
1367,Company 1367 Inc.,"10,001+",Technology,799,PAC,http://www.company1367.com,Leader,97618772067,99244,2009,False
1368,Company 1368 Inc.,201-500,Retail,396,QAC,http://www.company1368.com,Exploiter,54654156406,64756,1965,False
1369,Company 1369 Inc.,"5001-10,000",Transportation,443,RAC,http://www.company1369.com,Explorer,29095167856,103334,2003,False
1370,Company 1370 Inc.,501-1000,Education,923,SAC,http://www.company1370.com,Exploiter,36608800149,124764,2017,False
1371,Company 1371 Inc.,501-1000,Technology,256,TAC,http://www.company1371.com,Explorer,60912361592,45988,2010,False
1372,Company 1372 Inc.,1001-5000,Transportation,367,UAC,http://www.company1372.com,Explorer,21938968650,114238,1998,True
1373,Company 1373 Inc.,501-1000,Finance,84,VAC,http://www.company1373.com,Exploiter,32737951902,89729,1968,False
1374,Company 1374 Inc.,501-1000,Retail,517,WAC,http://www.company1374.com,Leader,72656905653,15768,2002,True
1375,Company 1375 Inc.,201-500,Transportation,769,XAC,http://www.company1375.com,Exploiter,39404583784,145144,1983,False
1376,Company 1376 Inc.,51-200,Media,970,YAC,http://www.company1376.com,Explorer,36086927717,151995,1985,True
1377,Company 1377 Inc.,"5001-10,000",Finance,787,ZAC,http://www.company1377.com,Explorer,71661570876,151440,1979,True
1378,Company 1378 Inc.,1-50,Retail,561,ABC,http://www.company1378.com,Leader,7089875434,183508,2001,True
1379,Company 1379 Inc.,501-1000,Finance,880,BBC,http://www.company1379.com,Exploiter,98331271209,167892,2000,False
1380,Company 1380 Inc.,1001-5000,Healthcare,462,CBC,http://www.company1380.com,Explorer,51544594949,162224,1998,True
1381,Company 1381 Inc.,501-1000,Finance,160,DBC,http://www.company1381.com,Explorer,33478852693,54224,1957,False
1382,Company 1382 Inc.,51-200,Technology,912,EBC,http://www.company1382.com,Explorer,67384029882,130567,1956,True
1383,Company 1383 Inc.,1-50,Education,486,FBC,http://www.company1383.com,Explorer,10225523846,14519,2009,True
1384,Company 1384 Inc.,51-200,Technology,868,GBC,http://www.company1384.com,Leader,31046077840,62123,1993,False
1385,Company 1385 Inc.,"10,001+",Finance,320,HBC,http://www.company1385.com,Leader,14530934680,198957,2002,True
1386,Company 1386 Inc.,501-1000,Technology,566,IBC,http://www.company1386.com,Exploiter,84415544371,67641,1991,False
1387,Company 1387 Inc.,"5001-10,000",Transportation,816,JBC,http://www.company1387.com,Explorer,72094334142,17748,1991,True
1388,Company 1388 Inc.,1001-5000,Healthcare,821,KBC,http://www.company1388.com,Explorer,81435112055,80893,1966,False
1389,Company 1389 Inc.,51-200,Healthcare,990,LBC,http://www.company1389.com,Explorer,39002039155,65354,1993,False
1390,Company 1390 Inc.,"5001-10,000",Media,647,MBC,http://www.company1390.com,Leader,2025417775,187611,1987,True
1391,Company 1391 Inc.,501-1000,Technology,872,NBC,http://www.company1391.com,Explorer,14180847124,122309,2005,False
1392,Company 1392 Inc.,201-500,Healthcare,499,OBC,http://www.company1392.com,Exploiter,95288764808,8863,1965,True
1393,Company 1393 Inc.,"5001-10,000",Manufacturing,867,PBC,http://www.company1393.com,Leader,64031692468,164249,2016,True
1394,Company 1394 Inc.,1-50,Finance,355,QBC,http://www.company1394.com,Exploiter,61689087126,82466,1958,False
1395,Company 1395 Inc.,201-500,Media,776,RBC,http://www.company1395.com,Exploiter,75308859791,113683,2011,True
1396,Company 1396 Inc.,"5001-10,000",Transportation,740,SBC,http://www.company1396.com,Leader,38576891374,177435,2005,True
1397,Company 1397 Inc.,201-500,Retail,684,TBC,http://www.company1397.com,Exploiter,98753305018,176135,2006,False
1398,Company 1398 Inc.,51-200,Healthcare,524,UBC,http://www.company1398.com,Explorer,55445362998,102170,1993,True
1399,Company 1399 Inc.,501-1000,Retail,214,VBC,http://www.company1399.com,Leader,86465331246,49654,2011,False
1400,Company 1400 Inc.,"5001-10,000",Technology,995,WBC,http://www.company1400.com,Exploiter,36965095565,11809,1997,True
1401,Company 1401 Inc.,201-500,Manufacturing,141,XBC,http://www.company1401.com,Exploiter,73675260147,113026,1950,True
1402,Company 1402 Inc.,"10,001+",Finance,525,YBC,http://www.company1402.com,Leader,30042533154,168955,1991,False
1403,Company 1403 Inc.,1-50,Healthcare,783,ZBC,http://www.company1403.com,Explorer,29413045222,4822,1997,False
1404,Company 1404 Inc.,501-1000,Retail,368,ACC,http://www.company1404.com,Leader,89818856353,90735,1955,True
1405,Company 1405 Inc.,501-1000,Finance,967,BCC,http://www.company1405.com,Leader,72421217838,134358,1954,False
1406,Company 1406 Inc.,1-50,Manufacturing,807,CCC,http://www.company1406.com,Explorer,78684585749,78698,1958,True
1407,Company 1407 Inc.,1001-5000,Media,445,DCC,http://www.company1407.com,Leader,67526411487,141481,1976,True
1408,Company 1408 Inc.,1-50,Media,337,ECC,http://www.company1408.com,Leader,50143882818,138965,2008,True
1409,Company 1409 Inc.,501-1000,Technology,982,FCC,http://www.company1409.com,Explorer,10683269092,36845,2008,True
1410,Company 1410 Inc.,1-50,Retail,227,GCC,http://www.company1410.com,Leader,44477936422,32267,1967,True
1411,Company 1411 Inc.,201-500,Healthcare,329,HCC,http://www.company1411.com,Explorer,11041954066,175771,1987,False
1412,Company 1412 Inc.,501-1000,Finance,323,ICC,http://www.company1412.com,Explorer,38087908695,173601,1974,False
1413,Company 1413 Inc.,"10,001+",Manufacturing,886,JCC,http://www.company1413.com,Exploiter,80401519011,92815,2019,False
1414,Company 1414 Inc.,1001-5000,Healthcare,643,KCC,http://www.company1414.com,Explorer,69590656498,100674,1980,True
1415,Company 1415 Inc.,501-1000,Media,20,LCC,http://www.company1415.com,Exploiter,5338127168,1723,1981,True
1416,Company 1416 Inc.,1-50,Transportation,185,MCC,http://www.company1416.com,Exploiter,19017558842,165054,1969,True
1417,Company 1417 Inc.,1001-5000,Finance,734,NCC,http://www.company1417.com,Explorer,42790962628,140967,1969,False
1418,Company 1418 Inc.,1001-5000,Education,618,OCC,http://www.company1418.com,Explorer,68660210839,50195,1989,True
1419,Company 1419 Inc.,"5001-10,000",Education,132,PCC,http://www.company1419.com,Explorer,87064073270,120401,1966,True
1420,Company 1420 Inc.,201-500,Finance,525,QCC,http://www.company1420.com,Exploiter,42994767406,22736,1973,False
1421,Company 1421 Inc.,"10,001+",Finance,978,RCC,http://www.company1421.com,Leader,17769570241,15183,2017,False
1422,Company 1422 Inc.,501-1000,Transportation,516,SCC,http://www.company1422.com,Explorer,65527710100,12783,2016,True
1423,Company 1423 Inc.,1001-5000,Retail,903,TCC,http://www.company1423.com,Leader,19231180859,176843,1987,True
1424,Company 1424 Inc.,51-200,Technology,126,UCC,http://www.company1424.com,Exploiter,78655567977,133446,1961,True
1425,Company 1425 Inc.,501-1000,Manufacturing,895,VCC,http://www.company1425.com,Exploiter,1010541596,53988,1991,True
1426,Company 1426 Inc.,1001-5000,Education,56,WCC,http://www.company1426.com,Leader,58386068324,171161,2002,True
1427,Company 1427 Inc.,"10,001+",Transportation,731,XCC,http://www.company1427.com,Exploiter,84580173509,165955,1989,False
1428,Company 1428 Inc.,"5001-10,000",Healthcare,806,YCC,http://www.company1428.com,Exploiter,75954227228,52076,1978,False
1429,Company 1429 Inc.,51-200,Manufacturing,576,ZCC,http://www.company1429.com,Leader,6370031093,30275,1974,True
1430,Company 1430 Inc.,"10,001+",Education,801,ADC,http://www.company1430.com,Exploiter,74255285078,82726,2005,False
1431,Company 1431 Inc.,1001-5000,Transportation,452,BDC,http://www.company1431.com,Exploiter,6576889331,47792,1959,False
1432,Company 1432 Inc.,201-500,Transportation,184,CDC,http://www.company1432.com,Explorer,76256051248,52931,1969,True
1433,Company 1433 Inc.,"5001-10,000",Finance,883,DDC,http://www.company1433.com,Explorer,64500711421,41182,2009,True
1434,Company 1434 Inc.,201-500,Healthcare,512,EDC,http://www.company1434.com,Exploiter,85293025273,58429,2012,True
1435,Company 1435 Inc.,"5001-10,000",Technology,238,FDC,http://www.company1435.com,Exploiter,2563947581,189379,1988,False
1436,Company 1436 Inc.,"10,001+",Media,103,GDC,http://www.company1436.com,Leader,33206352770,78270,2018,False
1437,Company 1437 Inc.,1001-5000,Transportation,537,HDC,http://www.company1437.com,Leader,27091211104,126223,1988,True
1438,Company 1438 Inc.,501-1000,Transportation,772,IDC,http://www.company1438.com,Exploiter,36994386850,100587,1959,True
1439,Company 1439 Inc.,1-50,Technology,61,JDC,http://www.company1439.com,Exploiter,28006013042,190390,2003,True
1440,Company 1440 Inc.,1-50,Transportation,865,KDC,http://www.company1440.com,Explorer,18921828161,5385,1983,False
1441,Company 1441 Inc.,"10,001+",Media,334,LDC,http://www.company1441.com,Exploiter,50347521828,52464,1961,True
1442,Company 1442 Inc.,51-200,Finance,137,MDC,http://www.company1442.com,Explorer,14318330840,124346,1953,False
1443,Company 1443 Inc.,51-200,Finance,24,NDC,http://www.company1443.com,Explorer,9308281942,87025,1991,False
1444,Company 1444 Inc.,1001-5000,Technology,873,ODC,http://www.company1444.com,Explorer,84396439619,82206,2008,False
1445,Company 1445 Inc.,1-50,Media,811,PDC,http://www.company1445.com,Exploiter,10959512918,97524,1966,False
1446,Company 1446 Inc.,1-50,Transportation,195,QDC,http://www.company1446.com,Leader,42101114904,179128,1986,False
1447,Company 1447 Inc.,1-50,Retail,11,RDC,http://www.company1447.com,Leader,33203949224,49152,1998,True
1448,Company 1448 Inc.,201-500,Manufacturing,714,SDC,http://www.company1448.com,Exploiter,43414521746,61922,1977,False
1449,Company 1449 Inc.,"5001-10,000",Manufacturing,139,TDC,http://www.company1449.com,Explorer,87538088137,91336,1993,True
1450,Company 1450 Inc.,501-1000,Retail,530,UDC,http://www.company1450.com,Explorer,93056625165,26086,2001,True
1451,Company 1451 Inc.,501-1000,Education,884,VDC,http://www.company1451.com,Leader,83817719737,146797,1981,True
1452,Company 1452 Inc.,1001-5000,Retail,290,WDC,http://www.company1452.com,Leader,55363067986,37051,1954,False
1453,Company 1453 Inc.,"5001-10,000",Technology,622,XDC,http://www.company1453.com,Exploiter,40621296798,163102,1952,False
1454,Company 1454 Inc.,201-500,Education,67,YDC,http://www.company1454.com,Leader,50961559379,13541,1959,True
1455,Company 1455 Inc.,201-500,Education,616,ZDC,http://www.company1455.com,Leader,17425646768,193520,1993,True
1456,Company 1456 Inc.,201-500,Media,713,AEC,http://www.company1456.com,Leader,68329192527,7857,1958,True
1457,Company 1457 Inc.,"10,001+",Media,357,BEC,http://www.company1457.com,Exploiter,14254414509,57652,1999,False
1458,Company 1458 Inc.,1001-5000,Finance,377,CEC,http://www.company1458.com,Leader,58424617055,82996,2009,False
1459,Company 1459 Inc.,501-1000,Technology,101,DEC,http://www.company1459.com,Explorer,98782912802,190016,1969,False
1460,Company 1460 Inc.,"10,001+",Media,894,EEC,http://www.company1460.com,Exploiter,89928566951,140717,1982,True
1461,Company 1461 Inc.,201-500,Transportation,593,FEC,http://www.company1461.com,Explorer,76356739285,162915,1980,True
1462,Company 1462 Inc.,"10,001+",Healthcare,298,GEC,http://www.company1462.com,Explorer,74956054780,171871,1956,False
1463,Company 1463 Inc.,"10,001+",Finance,61,HEC,http://www.company1463.com,Explorer,95736051751,118375,1976,False
1464,Company 1464 Inc.,1001-5000,Media,183,IEC,http://www.company1464.com,Leader,36005657853,44360,1983,True
